timestamp,bitcoin,ethereum,solana
2024-12-09,97432.71875,3718.6904296875,217.34146118164062
2024-12-10,96675.4296875,3631.833740234375,213.82461547851562
2024-12-11,101173.03125,3832.822021484375,227.44683837890625
2024-12-12,100043.0,3883.1015625,227.02671813964844
2024-12-13,101459.2578125,3911.205322265625,224.83729553222656
2024-12-14,101372.96875,3868.4052734375,219.84075927734375
2024-12-15,104298.6953125,3951.941162109375,223.6576690673828
2024-12-16,106029.71875,3987.48095703125,216.3349609375
2024-12-17,106140.6015625,3886.76611328125,222.8167266845703
2024-12-18,100041.5390625,3618.791259765625,206.38174438476562
2024-12-19,97490.953125,3417.927978515625,194.28451538085938
2024-12-20,97755.9296875,3472.553466796875,194.2081756591797
2024-12-21,97224.7265625,3337.222412109375,181.30145263671875
2024-12-22,95104.9375,3277.53515625,180.16891479492188
2024-12-23,94686.2421875,3415.785400390625,189.75369262695312
2024-12-24,98676.09375,3492.0498046875,196.98902893066406
2024-12-25,99299.1953125,3493.2353515625,197.4790802001953
2024-12-26,95795.515625,3331.225830078125,188.21810913085938
2024-12-27,94164.859375,3328.9169921875,183.82847595214844
2024-12-28,95163.9296875,3397.90234375,195.01353454589844
2024-12-29,93530.2265625,3349.513427734375,189.7442626953125
2024-12-30,92643.2109375,3356.392578125,191.02804565429688
2024-12-31,93429.203125,3332.53173828125,189.2644805908203
2025-01-01,94419.7578125,3353.504150390625,193.8737335205078
2025-01-02,96886.875,3451.392578125,207.7670440673828
2025-01-03,98107.4296875,3605.009765625,217.74732971191406
2025-01-04,98236.2265625,3657.706787109375,216.6229248046875
2025-01-05,98314.9609375,3634.103759765625,213.3936309814453
2025-01-06,102078.0859375,3688.611328125,218.72312927246094
2025-01-07,96922.703125,3381.577392578125,202.23025512695312
2025-01-08,95043.5234375,3326.329345703125,197.55905151367188
2025-01-09,92484.0390625,3219.4306640625,185.02528381347656
2025-01-10,94701.453125,3267.489990234375,187.5791778564453
2025-01-11,94566.59375,3282.2177734375,187.99551391601562
2025-01-12,94488.4375,3265.951171875,188.5603790283203
2025-01-13,94516.5234375,3135.499755859375,182.83535766601562
2025-01-14,96534.046875,3223.6845703125,187.49859619140625
2025-01-15,100504.4921875,3450.53759765625,205.91134643554688
2025-01-16,99756.90625,3308.34521484375,211.22784423828125
2025-01-17,104462.0390625,3474.107177734375,219.62161254882812
2025-01-18,104408.0703125,3305.78955078125,261.8697509765625
2025-01-19,101089.609375,3208.96435546875,250.58636474609375
2025-01-20,102016.6640625,3278.035400390625,242.25022888183594
2025-01-21,106146.265625,3327.40625,250.41378784179688
2025-01-22,103653.0703125,3240.224609375,257.23736572265625
2025-01-23,103960.171875,3334.714111328125,253.4552001953125
2025-01-24,104819.484375,3309.554931640625,253.36122131347656
2025-01-25,104714.6484375,3317.26953125,256.0735778808594
2025-01-26,102682.5,3236.13427734375,240.88345336914062
2025-01-27,102087.6875,3178.92041015625,235.07444763183594
2025-01-28,101332.4765625,3077.112548828125,227.20396423339844
2025-01-29,103703.2109375,3112.9990234375,227.94493103027344
2025-01-30,104735.3046875,3247.780029296875,239.0231475830078
2025-01-31,102405.0234375,3298.26513671875,231.63790893554688
2025-02-01,100655.90625,3118.32861328125,213.78501892089844
2025-02-02,97688.9765625,2868.69287109375,203.11962890625
2025-02-03,101405.421875,2884.566650390625,216.1495819091797
2025-02-04,97871.8203125,2735.05126953125,207.09197998046875
2025-02-05,96615.4453125,2787.779052734375,195.98814392089844
2025-02-06,96593.296875,2688.40087890625,189.77249145507812
2025-02-07,96529.0859375,2622.211181640625,192.20465087890625
2025-02-08,96482.453125,2632.308349609375,199.5998992919922
2025-02-09,96500.09375,2628.72119140625,200.49755859375
2025-02-10,97437.5546875,2661.166748046875,200.35635375976562
2025-02-11,95747.4296875,2602.781982421875,197.98236083984375
2025-02-12,97885.859375,2736.902099609375,196.7738037109375
2025-02-13,96623.8671875,2675.902587890625,194.46095275878906
2025-02-14,97508.96875,2726.091552734375,199.9356689453125
2025-02-15,97580.3515625,2693.559814453125,194.48208618164062
2025-02-16,96175.03125,2663.31591796875,188.4864044189453
2025-02-17,95773.3828125,2743.19970703125,177.6897430419922
2025-02-18,95539.546875,2669.3388671875,169.08428955078125
2025-02-19,96635.609375,2715.77099609375,169.01080322265625
2025-02-20,98333.9375,2740.386474609375,176.04888916015625
2025-02-21,96125.546875,2659.655517578125,168.89163208007812
2025-02-22,96577.7578125,2764.029296875,172.16285705566406
2025-02-23,96273.921875,2821.310302734375,168.03811645507812
2025-02-24,91418.171875,2513.8212890625,141.98948669433594
2025-02-25,88736.171875,2493.592529296875,144.10775756835938
2025-02-26,84347.0234375,2331.45263671875,134.83132934570312
2025-02-27,84704.2265625,2305.484375,137.6208038330078
2025-02-28,84373.0078125,2237.9052734375,148.03001403808594
2025-03-01,86031.9140625,2216.643310546875,143.6757049560547
2025-03-02,94248.3515625,2519.694580078125,144.0893300374349
2025-03-04,87222.1953125,2170.01513671875,144.9165802001953
2025-03-05,90623.5625,2241.977294921875,146.26730346679688
2025-03-06,89961.7265625,2202.476806640625,143.355224609375
2025-03-07,86742.671875,2138.987548828125,139.20913696289062
2025-03-08,86154.59375,2201.51025390625,136.94207763671875
2025-03-09,80601.0390625,2015.5091552734375,126.43543243408203
2025-03-10,78532.0,1861.1513671875,118.291748046875
2025-03-11,82862.2109375,1919.844970703125,125.26394653320312
2025-03-12,83722.359375,1908.982666015625,126.58324432373047
2025-03-13,81066.703125,1862.9696044921875,123.28614807128906
2025-03-14,83969.1015625,1909.467529296875,133.31448364257812
2025-03-15,84343.109375,1937.3946533203125,135.91253662109375
2025-03-16,82579.6875,1887.43505859375,125.98810577392578
2025-03-17,84075.6875,1927.0029296875,128.16371154785156
2025-03-18,82718.5,1932.54345703125,125.31269836425781
2025-03-19,86854.2265625,2057.7490234375,135.572509765625
2025-03-20,84167.1953125,1982.099853515625,127.49718475341797
2025-03-21,84043.2421875,1964.8475341796875,128.43031311035156
2025-03-22,83832.484375,1980.037841796875,128.4849853515625
2025-03-23,86054.375,2005.2991943359375,132.5993194580078
2025-03-24,87498.9140625,2077.47900390625,140.86927795410156
2025-03-25,87471.703125,2067.76416015625,143.81707763671875
2025-03-26,86900.8828125,2009.1893310546875,137.28857421875
2025-03-27,87177.1015625,2002.357421875,138.34738159179688
2025-03-28,84353.1484375,1895.5029296875,129.42315673828125
2025-03-29,82597.5859375,1827.3203125,124.587646484375
2025-03-30,82334.5234375,1806.2186279296875,124.64263153076172
2025-03-31,82548.9140625,1823.47998046875,124.69412994384766
2025-04-01,85169.171875,1905.491455078125,126.68238067626953
2025-04-02,82485.7109375,1795.313232421875,117.75762939453125
2025-04-03,83102.828125,1815.63720703125,117.06145477294922
2025-04-04,83843.8046875,1815.335205078125,122.78688049316406
2025-04-05,83504.796875,1805.9732666015625,120.25899505615234
2025-04-06,78214.484375,1576.72802734375,105.7120132446289
2025-04-07,79235.3359375,1555.240966796875,106.90277862548828
2025-04-08,76271.953125,1472.5531005859375,105.51219177246094
2025-04-09,82573.953125,1668.0400390625,119.05754089355469
2025-04-10,79626.140625,1522.518798828125,112.80392456054688
2025-04-11,83404.8359375,1567.1497802734375,121.53237915039062
2025-04-12,85287.109375,1643.528564453125,132.26055908203125
2025-04-13,83684.9765625,1596.685791015625,128.58079528808594
2025-04-14,84542.390625,1622.7698974609375,129.3103790283203
2025-04-15,83668.9921875,1588.6324462890625,126.26313018798828
2025-04-16,84033.8671875,1578.1053466796875,131.44969177246094
2025-04-17,84895.75,1582.54833984375,134.69874572753906
2025-04-18,84450.8046875,1588.9246826171875,134.07350158691406
2025-04-19,85063.4140625,1612.9228515625,139.75025939941406
2025-04-20,85174.3046875,1587.5142822265625,137.77459716796875
2025-04-21,87518.90625,1579.7344970703125,136.7043914794922
2025-04-22,93441.890625,1757.3316650390625,148.73941040039062
2025-04-23,93303.1640625,1792.5511474609375,150.7239227294922
